,LSTM-Vanilla-1,LSTM-Vanilla-2,LSTM-Vanilla-3,LSTM-Vanilla-4,LSTM-Vanilla-5,LSTM-Vanilla-6,LSTM-Vanilla-7,LSTM-Vanilla-8,LSTM-Vanilla-9,LSTM-Vanilla-10,LSTM-Vanilla-11,LSTM-Vanilla-12
2018-12-04 02:00:00,32.87554,25.371656,33.772617,37.626526,45.158184,46.71265,46.046375,45.2611,45.200043,45.52973,43.285435,44.535343
2018-12-04 02:30:00,44.012856,33.554924,24.690382,31.915806,37.08576,44.51007,45.533566,45.765316,44.358936,45.83608,45.95022,42.8758
2018-12-04 03:00:00,42.20341,41.06733,31.906742,23.561827,30.909367,36.31707,43.43981,44.97886,45.045086,44.852535,46.328476,45.40773
2018-12-04 03:30:00,37.24635,41.169975,38.13072,29.633293,22.60225,30.323967,34.8347,42.561344,43.673855,44.953987,45.09193,45.678177
2018-12-04 04:00:00,44.958515,38.386223,39.51084,35.259865,27.764023,22.102388,28.395605,33.372055,41.08,43.713,45.193874,44.53631
2018-12-04 04:30:00,34.592693,46.630955,37.32519,36.102715,35.597874,26.476696,20.852037,26.296099,31.18417,40.732777,44.12737,44.585358
2018-12-04 05:00:00,16.846153,31.651182,46.804413,35.751534,34.33869,35.133026,24.030632,19.20104,23.891794,30.004896,40.58851,43.60116
2018-12-04 05:30:00,21.439447,14.224944,29.20242,44.897972,34.0943,33.631306,34.736595,21.949516,18.188568,22.812164,29.251108,40.228718
2018-12-04 06:00:00,29.833029,23.229856,10.4386425,26.183802,42.784683,32.206528,31.80048,35.141346,19.33883,18.705717,21.85439,28.93135
2018-12-04 06:30:00,25.30932,30.139574,22.2715,7.660527,24.92556,41.68236,31.495876,29.306095,33.94524,16.784231,17.694334,21.439285
2018-12-04 07:00:00,16.509499,24.42724,29.222946,22.007261,6.433806,24.138659,41.287632,31.351133,28.300386,34.250523,16.34825,17.345362
2018-12-04 07:30:00,15.624886,16.290562,24.12141,26.261948,20.761465,5.637883,23.674042,39.643448,29.640194,27.333897,34.943493,15.588889
