,LSTM-Bidirecional-1,LSTM-Bidirecional-2,LSTM-Bidirecional-3,LSTM-Bidirecional-4,LSTM-Bidirecional-5,LSTM-Bidirecional-6,LSTM-Bidirecional-7,LSTM-Bidirecional-8,LSTM-Bidirecional-9,LSTM-Bidirecional-10,LSTM-Bidirecional-11,LSTM-Bidirecional-12
2018-03-03 17:30:00,11.616943,11.44582,17.075254,18.329987,21.422388,25.157528,25.724777,32.760555,37.486595,34.400036,30.00713,28.555952
2018-03-03 18:00:00,17.131195,13.668686,13.656799,19.033827,19.570038,22.87259,26.52422,26.89185,33.376907,37.577114,34.78143,30.774296
2018-03-03 18:30:00,20.880615,19.119314,15.847157,15.921628,20.39287,21.220018,24.382454,27.62752,27.89085,33.615192,37.448193,34.9552
2018-03-03 19:00:00,16.704092,22.805891,21.028208,18.017872,17.379196,22.145624,22.927889,25.67797,28.635511,28.597303,33.697292,37.26211
2018-03-03 19:30:00,15.700029,18.536942,24.435184,22.820587,19.550938,19.25824,23.906391,24.41748,26.914248,29.479284,29.223612,33.923557
2018-03-03 20:00:00,20.221497,17.439016,20.085606,25.9143,24.306318,21.46398,21.214634,25.360964,25.87549,28.022182,30.264507,30.036238
2018-03-03 20:30:00,19.154552,21.9279,19.052292,21.63347,27.237082,26.084333,23.385809,22.893824,26.770668,27.161114,29.089998,31.107342
2018-03-03 21:00:00,15.377871,20.97508,23.465065,20.677752,22.770462,28.81156,27.891306,24.905354,24.569773,28.023325,28.403246,30.183943
2018-03-03 21:30:00,17.10804,17.185337,22.555866,24.920044,21.867105,24.207277,30.516586,29.19949,26.41065,26.045494,29.21422,29.587467
2018-03-03 22:00:00,18.408405,18.82771,18.846455,24.081335,26.158398,23.398254,25.995813,31.752863,30.373652,27.75455,27.482,30.274351
2018-03-03 22:30:00,18.920662,20.219873,20.447788,20.534512,25.25876,27.702465,25.130339,27.426992,32.759773,31.348877,29.036482,28.767069
2018-03-03 23:00:00,19.35146,20.743578,21.87976,22.052776,21.681421,26.753891,29.253447,26.500734,28.64449,33.446434,32.185364,30.10635
2018-03-03 23:30:00,23.295742,21.083832,22.356356,23.480541,23.271027,23.196268,28.364557,30.4053,27.738453,29.509193,33.94245,32.799595
